,proba_m1,proba_m2,bayes_factor,scale1,scale2,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,comparison,group1,group2
AC009318.1,0.342,0.6579999999999999,-0.6543941802205144,0.00011978692,0.00032462133,0.010920436,0.12422405,0.0093603744149766,0.08850000000000306,0.956707,3.6393342,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
MECOM,0.3416,0.6584,-0.6561721733627763,0.000510796,0.002271944,0.09048361,0.43360552,0.0499219968798752,0.19122222222223106,4.892889,24.52835,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
SLPI,0.3412,0.6588,-0.6579511685567516,7.719799e-06,0.00011496983,0.0015600624,0.029555501,0.0015600624024961,0.014999999999999939,0.0843277,0.79987997,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
MYOZ2,0.3404,0.6596,-0.6615121797697254,0.00061414484,0.003011907,0.06396256,1.1299144,0.060842433697347896,0.31372222222220614,4.581538,29.52495,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
TMEM176B,0.3402,0.6597999999999999,-0.6624030645943542,0.000118699645,0.0002795921,0.029641185,0.088778414,0.0171606864274571,0.06405555555555724,1.5130876,2.8968577,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
TENM3,0.34,0.6599999999999999,-0.6632942031500149,0.00015647733,0.00048091225,0.01404056,0.14177907,0.014040561622464899,0.08066666666666929,0.9830389,4.3748574,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
MLKL,0.3398,0.6602,-0.6641855958991106,4.9655337e-05,0.00014571617,0.0062402496,0.046833158,0.0062402496099844,0.037444444444444634,0.22576594,1.735591,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
AC008496.2,0.3396,0.6604,-0.6650772433047114,9.598432e-05,0.0008726404,0.010920437,0.2896656,0.0093603744149766,0.14366666666667283,1.1715448,7.597246,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
TSHZ2,0.3394,0.6606000000000001,-0.6659691458305578,0.00025476777,0.0013473758,0.014040561,0.25605536,0.0109204368174727,0.12255555555556054,1.1248447,13.020252,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
SLC16A10,0.338,0.6619999999999999,-0.6722196459739311,7.851221e-05,0.0004297194,0.015600624,0.14033446,0.014040561622464899,0.0768888888888913,0.756857,3.8927357,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
GPM6A,0.3374,0.6626000000000001,-0.6749023052075783,0.00015999092,0.00014213423,0.043681744,0.028444383,0.015600624024960999,0.02022222222222213,1.7455156,1.5810627,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
ZNF683,0.337,0.663,-0.676692045242867,1.0464304e-06,5.8176215e-06,0.0,0.002166667,0.0,0.0016666666666666679,0.0,0.05890938,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
AC109779.1,0.336,0.6639999999999999,-0.681170974811566,3.3770346e-05,0.00022313767,0.0031201248,0.08244467,0.0031201248049922,0.04444444444444503,0.4585685,2.230135,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
SCN9A,0.3356,0.6644,-0.6829643883998853,1.7054257e-05,0.000110315275,0.0,0.02311107,0.0,0.015777777777777714,0.0,1.0561727,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
ADGRE2,0.3356,0.6644,-0.6829643883998853,2.8096762e-05,8.728871e-05,0.0062402496,0.026444381,0.0031201248049922,0.0177777777777777,0.5567055,1.0130087,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
TFRC,0.3352,0.6648000000000001,-0.6847588601424934,0.00019304478,0.00033845138,0.045241807,0.119890556,0.0421216848673947,0.0845555555555584,2.2515821,3.576563,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
CLEC10A,0.3352,0.6648000000000001,-0.6847588601424934,2.0971154e-06,3.5413435e-05,0.0,0.014833326,0.0,0.009777777777777748,0.0,0.38971594,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
MAN1A1,0.3348,0.6652,-0.6865543938679475,0.0005084299,0.0010583766,0.07176287,0.2538877,0.06396255850234009,0.15450000000000677,4.650212,10.593322,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
TMEM176A,0.3348,0.6652,-0.6865543938679475,2.6743788e-05,8.809584e-05,0.007800312,0.042277656,0.0078003120124804995,0.02788888888888875,0.3507368,0.9619984,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
LMOD2,0.3346,0.6654,-0.687452560173776,0.00024906432,0.0015562584,0.015600623,0.5418259,0.015600624024960999,0.20455555555556515,1.4713339,13.853956,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
ATP13A3,0.3342,0.6658,-0.6892496940769547,0.000733603,0.0012293376,0.12324492,0.36688268,0.1060842433697346,0.2198333333333438,6.556871,11.89987,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
AC007923.4,0.3338,0.6662,-0.6910478995842937,2.2305743e-05,4.5773468e-05,0.0,0.013666655,0.0,0.010833333333333297,0.0,0.44425952,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
LINC01629,0.3332,0.6668000000000001,-0.6937472255689476,3.1372572e-05,7.432276e-05,0.0031201248,0.0318888,0.0031201248049922,0.02266666666666656,0.36638224,0.77808475,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
DGAT2,0.3326,0.6674,-0.6964489844758194,1.2047507e-05,4.677829e-05,0.0,0.026777746,0.0,0.009777777777777748,0.0,0.55077595,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
FLNC-AS1,0.332,0.6679999999999999,-0.6991531894697354,4.343582e-05,0.00036721618,0.0062402496,0.14094518,0.0062402496099844,0.05316666666666774,0.51723856,2.883191,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
MGAT5,0.3314,0.6686000000000001,-0.7018598537751471,0.0010551588,0.0019941141,0.14040561,0.6150954,0.11388455538221506,0.28877777777777275,11.971754,21.155987,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
CHRNE,0.3312,0.6688000000000001,-0.7027626240183042,8.328544e-06,6.471398e-05,0.0,0.0198333,0.0,0.015166666666666604,0.0,0.5856971,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
GRXCR2,0.3312,0.6688000000000001,-0.7027626240183042,7.874737e-05,0.0009653401,0.0062402496,0.345665,0.0062402496099844,0.12666666666667187,0.53622675,9.081452,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
FAR2,0.3308,0.6692,-0.7045689906766028,0.00043411407,0.0008022198,0.05460218,0.2506661,0.0421216848673947,0.15683333333334024,4.5082927,8.904544,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
PRKAG2,0.3306,0.6694,-0.70547258808102,0.00094886095,0.0035446223,0.20748828,1.3431379,0.14196567862714474,0.30333333333332185,9.585106,32.697372,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
ADGRG6,0.3304,0.6696,-0.7063764621963882,9.148385e-06,5.63893e-05,0.0015600624,0.017388867,0.0015600624024961,0.012555555555555509,0.1356576,0.7771187,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
NRXN1,0.3302,0.6698,-0.7072806135192309,9.065391e-05,0.00060002157,0.01404056,0.11927863,0.014040561622464899,0.04383333333333388,1.3301303,6.450618,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
SLC1A3,0.3296,0.6704,-0.7099947357092189,0.00030128428,0.002064971,0.045241807,0.7454827,0.0343213728549142,0.2664444444444493,4.3520346,19.372215,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
IQGAP2,0.3294,0.6706,-0.7109000008423806,9.2081114e-05,0.00067306653,0.01404056,0.11200113,0.014040561622464899,0.06333333333333498,0.96737975,5.8807306,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
ST6GALNAC3,0.329,0.671,-0.7127113707143031,0.00016333828,0.0015773788,0.04056162,0.28733233,0.0327613104524181,0.11927777777778258,2.133195,19.240034,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
TRAC,0.3286,0.6714,-0.7145238634048816,6.7960614e-06,9.977575e-05,0.0031201248,0.0405555,0.0031201248049922,0.01627777777777771,0.20697244,1.290172,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
ARPP21,0.3286,0.6714,-0.7145238634048816,3.3109103e-07,3.0420586e-06,0.0015600624,0.0009999999,0.0015600624024961,0.0007777777777777777,0.07879103,0.036126845,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
CCL21,0.3282,0.6718,-0.7163374829383589,1.5187005e-05,6.3525775e-05,0.0062402496,0.026388872,0.0046801872074883,0.007222222222222207,0.35802034,1.2029748,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
KRT19,0.3274,0.6726,-0.7199681186931353,2.6392993e-06,2.6518926e-05,0.0,0.008444446,0.0,0.004666666666666667,0.0,0.2445756,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
DLK1,0.3274,0.6726,-0.7199681186931353,1.0246663e-05,7.9560225e-05,0.0,0.014611097,0.0,0.01022222222222219,0.0,0.7355784,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
PTGS1,0.3274,0.6726,-0.7199681186931353,5.2902124e-06,5.2702337e-05,0.0,0.014277766,0.0,0.010722222222222187,0.0,0.5926346,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
KCNMB2,0.327,0.673,-0.7217851430252762,2.2139646e-05,0.00011814773,0.0031201248,0.0443332,0.0031201248049922,0.02966666666666652,0.1893794,1.2064562,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
SGMS2,0.3264,0.6736,-0.7245128240465161,0.00014227124,0.00028948727,0.018720748,0.10344572,0.0171606864274571,0.07638888888889127,0.6560882,3.135413,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
NTS,0.3258,0.6742,-0.7272430907707331,1.9294464e-06,4.7226704e-06,0.0,0.0022777778,0.0,0.0015555555555555566,0.0,0.06857241,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
P4HA1,0.3256,0.6744,-0.7281537566747256,0.00090858917,0.0015572512,0.10452417,0.48665747,0.09048361934477367,0.25033333333334534,7.260088,16.331215,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
CGNL1,0.3254,0.6746,-0.7290647119348044,0.00011223687,0.00037266206,0.024960997,0.08094488,0.0202808112324493,0.06100000000000152,1.1096239,3.234154,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
ARHGAP18,0.3244,0.6756,-0.7336238466679048,0.00013415806,0.00052975956,0.010920436,0.109223336,0.0109204368174727,0.07183333333333546,0.53218627,5.0697517,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
ANKRD1,0.3238,0.6762,-0.7363628329355142,0.00092814025,0.008594374,0.11232448,3.6254272,0.08736349453978148,0.34411111111108156,8.551907,87.34335,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
HTRA3,0.3232,0.6768000000000001,-0.7391044654798935,4.9219183e-05,0.000244906,0.0046801874,0.06872221,0.0046801872074883,0.04283333333333383,0.44369,2.566209,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
SLCO2A1,0.3232,0.6768000000000001,-0.7391044654798935,1.7031572e-05,0.0001710351,0.0031201248,0.05566651,0.0031201248049922,0.02905555555555541,0.1908702,1.9725599,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
AC100849.1,0.3226,0.6774,-0.7418487584567498,1.6155323e-05,0.00016686034,0.0015600624,0.042333286,0.0015600624024961,0.014388888888888831,0.07685036,1.4439698,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
PPP1R42,0.3224,0.6776,-0.7427641164459715,4.8300793e-05,0.00035166412,0.0046801874,0.10611193,0.0046801872074883,0.06305555555555718,0.5403085,3.0134678,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
LINC00639,0.3224,0.6776,-0.7427641164459715,1.7313929e-05,0.00018715352,0.0,0.028055493,0.0,0.018444444444444364,0.0,2.2238832,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
MLXIPL,0.3218,0.6782,-0.7455119788029669,1.9124334e-05,8.73001e-05,0.0046801874,0.037333254,0.0046801872074883,0.018111111111111033,0.6356989,0.86917704,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
LINC00881,0.3216,0.6784,-0.7464285308189211,0.000102004684,0.00088197144,0.007800312,0.2722772,0.0078003120124804995,0.13600000000000573,0.98144764,7.9384437,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
LNX1,0.3216,0.6784,-0.7464285308189211,7.4513795e-05,0.00046482487,0.010920436,0.0816671,0.0109204368174727,0.056500000000001264,1.1214247,4.653602,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
F8,0.3216,0.6784,-0.7464285308189211,0.00017456691,0.0014526768,0.045241807,0.56354845,0.029641185647425898,0.18455555555556402,2.045786,17.978674,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
SLC9C1,0.3202,0.6798,-0.7528528201791298,8.92576e-05,0.00036270553,0.009360374,0.07383347,0.0093603744149766,0.05422222222222336,0.3312698,3.4457805,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
CYYR1,0.32,0.6799999999999999,-0.7537717858322629,5.9103906e-05,0.00078667735,0.018720748,0.23633413,0.014040561622464899,0.12211111111111607,0.9216314,8.911583,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
HIST1H2BD,0.3198,0.6802,-0.7546910556052567,3.4109842e-05,8.173819e-05,0.0062402496,0.022833278,0.0062402496099844,0.018166666666666588,0.47163016,0.71775913,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
TPO,0.3192,0.6808000000000001,-0.7574506950437921,2.0939136e-05,0.00030320205,0.0015600624,0.059333142,0.0015600624024961,0.03500000000000005,0.1200048,3.8064384,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
PKN2-AS1,0.3192,0.6808000000000001,-0.7574506950437921,9.496214e-05,0.00032248674,0.01404056,0.116667524,0.014040561622464899,0.048888888888889724,1.1184906,3.3057992,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
BIRC3,0.3188,0.6812,-0.7592919851848218,3.931786e-05,0.00022046249,0.02652106,0.098445036,0.014040561622464899,0.050555555555556485,0.26172325,2.2397337,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
XIRP2,0.317,0.683,-0.7675930687890571,0.00015773502,0.001077955,0.01404056,0.36132938,0.014040561622464899,0.1531111111111178,1.4899846,9.138166,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
ACSL1,0.317,0.683,-0.7675930687890571,0.00035742676,0.000876162,0.06084243,0.29449746,0.059282371294851796,0.15577777777778462,3.723499,8.032065,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
VWF,0.3156,0.6844,-0.7740669359719802,0.00017564943,0.0034844924,0.10140405,1.2741461,0.0514820592823713,0.2317777777777889,3.0367272,41.343517,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
CTSS,0.3146,0.6854,-0.7787006016199567,5.5252807e-05,0.00028982753,0.010920436,0.1682781,0.0109204368174727,0.0631666666666683,0.43248823,3.0212634,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
GSE1,0.3142,0.6858,-0.7805562969619484,0.00047719406,0.00083390647,0.06084243,0.2669984,0.0452418096723869,0.1671111111111186,3.5821633,9.32881,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
ICAM1,0.3128,0.6872,-0.787061344581385,3.7387315e-05,0.00043229418,0.017160686,0.22711132,0.015600624024960999,0.08005555555555814,0.3796969,4.6535025,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
NRAP,0.3114,0.6886,-0.7935822739137071,0.00017996022,0.0020982828,0.02028081,0.71970755,0.0187207488299532,0.24205555555556726,1.7511514,18.067038,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
BIRC5,0.3112,0.6888000000000001,-0.7945151431936113,2.5994805e-06,5.8396186e-06,0.0,0.002944444,0.0,0.002111111111111113,0.0,0.079231404,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
FAP,0.3108,0.6892,-0.796381868494827,5.8266382e-06,5.7287252e-05,0.0031201248,0.0119999945,0.0031201248049922,0.007944444444444426,0.16464117,0.48055956,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
SLC7A10,0.3094,0.6906,-0.8029258289764682,1.0114981e-06,9.367387e-06,0.0,0.0038333326,0.0,0.0020000000000000018,0.0,0.06932976,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
KIF18B,0.3088,0.6912,-0.8057353814233981,4.117192e-06,1.3736905e-05,0.0015600624,0.0034444435,0.0015600624024961,0.0026666666666666696,0.23284513,0.20041116,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
ADAM28,0.3082,0.6918,-0.8085479556256351,1.2718631e-05,8.4980515e-05,0.0015600624,0.018555535,0.0015600624024961,0.013444444444444393,0.059772503,0.8061593,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
WT1,0.3068,0.6932,-0.8151224701796775,9.936647e-06,7.432575e-05,0.0,0.02244439,0.0,0.019277777777777692,0.0,0.84035736,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
GPD1,0.3056,0.6944,-0.8207710877321842,9.7325965e-06,5.0327242e-05,0.0062402496,0.021499963,0.0062402496099844,0.012277777777777733,0.47623983,0.4884568,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
FGF7,0.3054,0.6946,-0.821713729178275,0.00011904068,0.0005151768,0.017160686,0.1309459,0.0171606864274571,0.08533333333333622,0.73887235,4.9907317,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
TNFRSF11A,0.3054,0.6946,-0.821713729178275,1.0171342e-05,4.1668565e-05,0.0,0.009833333,0.0,0.007666666666666649,0.0,0.3838338,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
GRIK2,0.3036,0.6964,-0.8302131437940468,8.309259e-05,0.0004149714,0.014040561,0.12916777,0.0109204368174727,0.07455555555555783,1.2753867,4.00097,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
DOCK2,0.3036,0.6964,-0.8302131437940468,5.5501823e-05,0.00038691648,0.0046801874,0.06572207,0.0046801872074883,0.04427777777777835,0.16463223,3.5298328,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
KCNE1,0.303,0.6970000000000001,-0.8330525865950573,2.4374689e-05,0.00010480784,0.0031201248,0.038055453,0.0031201248049922,0.023111111111111002,0.1840844,1.1237102,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
KLHL4,0.303,0.6970000000000001,-0.8330525865950573,2.1695732e-05,5.380432e-05,0.0062402496,0.015388869,0.0062402496099844,0.012111111111111067,0.5795791,0.70133305,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
LILRB1,0.3026,0.6974,-0.8349473141793424,1.8049072e-06,1.9182942e-05,0.0,0.009611112,0.0,0.0075555555555555385,0.0,0.25210848,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
KLRD1,0.3024,0.6976,-0.8358952095554718,0.0001350834,0.0004151968,0.026521059,0.12655704,0.0218408736349454,0.08127777777778043,1.5113664,4.2212276,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
SAMSN1,0.302,0.698,-0.837792066601568,2.9844698e-05,0.0002794175,0.0062402496,0.10100056,0.0062402496099844,0.04611111111111179,0.41020513,3.2859297,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
LRRN4CL,0.3018,0.6981999999999999,-0.8387410295252051,2.9972996e-06,2.8269147e-05,0.0,0.007555563,0.0,0.005888888888888882,0.0,0.3099654,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
ME1,0.3016,0.6984,-0.8396903495535357,0.00016693483,0.000540716,0.03276131,0.20211132,0.028081123244929798,0.10161111111111491,2.0429294,5.3482256,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
AC013640.1,0.3014,0.6986,-0.8406400273161798,0.000111283254,0.0012250241,0.018720748,0.3769962,0.0171606864274571,0.16727777777778527,1.461344,11.280809,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
HLA-DQA1,0.3008,0.6992,-0.8434912133230201,3.3508197e-06,0.0001390923,0.0015600624,0.08900028,0.0015600624024961,0.03833333333333357,0.0678288,1.4699411,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
SEMA3B,0.3002,0.6998,-0.8463456417128978,4.5644163e-05,0.00010961462,0.010920436,0.02966657,0.0093603744149766,0.024611111111110993,0.12844059,1.1417797,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
POSTN,0.2992,0.7008,-0.8511102743688064,4.1608986e-05,0.00024396712,0.014040561,0.1177226,0.0109204368174727,0.029333333333333187,0.6152152,3.340717,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
S100P,0.2992,0.7008,-0.8511102743688064,6.5696e-07,7.046707e-06,0.0,0.00677778,0.0,0.0036111111111111157,0.0,0.11158765,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
PKHD1L1,0.299,0.7010000000000001,-0.8520642944644237,1.004043e-05,0.00017759435,0.0015600624,0.04222217,0.0015600624024961,0.012833333333333285,0.16957201,1.8345679,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
AC092691.1,0.298,0.702,-0.8568398982083745,1.1910764e-05,5.685774e-05,0.0015600624,0.013999993,0.0015600624024961,0.007777777777777759,0.20527138,0.5788967,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
C3,0.2972,0.7028,-0.8606670240507619,4.923865e-05,0.00044958983,0.0046801874,0.114778794,0.0046801872074883,0.0618333333333349,0.3484646,4.923607,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
SYTL3,0.297,0.7030000000000001,-0.8616247335626834,0.0001283867,0.0008194006,0.018720748,0.12527956,0.0171606864274571,0.0817222222222249,1.5764968,6.8053875,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
XPR1,0.296,0.704,-0.8664188822547443,0.00076239154,0.0021457293,0.08892355,0.7730923,0.07488299531981274,0.2928333333333265,6.7312756,22.201206,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
PECAM1,0.2944,0.7056,-0.8741090980428053,9.930734e-05,0.0015867907,0.045241807,0.5431047,0.0327613104524181,0.18922222222223095,1.9510497,15.612062,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
NEBL,0.2942,0.7058,-0.8750720832516701,0.00082449376,0.0071611097,0.070202805,2.2397015,0.06396255850234009,0.3948333333332813,6.063663,62.25051,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
CD209,0.2942,0.7058,-0.8750720832516701,8.293962e-07,1.2020719e-05,0.0015600624,0.00677778,0.0015600624024961,0.004444444444444446,0.063676015,0.16343378,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
G0S2,0.2942,0.7058,-0.8750720832516701,0.0001271805,0.0006073171,0.031201245,0.27633166,0.029641185647425898,0.10433333333333729,2.005285,6.13646,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
DNAAF1,0.2942,0.7058,-0.8750720832516701,7.437986e-06,1.3917201e-05,0.0,0.0059444453,0.0,0.004555555555555557,0.0,0.16330396,Smooth_muscle_cells vs Rest,Smooth_muscle_cells,Rest
